instance,rank,load
setA-18,332,0.137935310
setA-18,333,0.137628034
setA-18,334,0.137266038
setA-18,335,0.136988425
setA-18,336,0.136984239
setA-18,337,0.136943176
setA-18,338,0.136597229
setA-18,339,0.136537903
setA-18,340,0.136201108
setA-18,341,0.136067400
setA-18,342,0.135839785
setA-18,343,0.135364851
setA-18,344,0.135270059
setA-18,345,0.135167879
setA-18,346,0.135132249
setA-18,347,0.135032725
setA-18,348,0.134817582
setA-18,349,0.134413537
setA-18,350,0.134043845
setA-18,351,0.133828530
setA-18,352,0.133530598
setA-18,353,0.132789869
setA-18,354,0.132698132
setA-18,355,0.132368856
setA-18,356,0.132330171
setA-18,357,0.132215784
setA-18,358,0.131983822
setA-18,359,0.131811037
setA-18,360,0.131719032
setA-18,361,0.131276562
setA-18,362,0.131073396
setA-18,363,0.131023221
setA-18,364,0.130599676
setA-18,365,0.130524284
setA-18,366,0.130423285
setA-18,367,0.130342633
setA-18,368,0.130319096
setA-18,369,0.129992769
setA-18,370,0.129987734
setA-18,371,0.129666777
setA-18,372,0.129225764
setA-18,373,0.128894553
setA-18,374,0.128629847
setA-18,375,0.128564205
setA-18,376,0.128472573
setA-18,377,0.128427094
setA-18,378,0.128362687
setA-18,379,0.128319959
setA-18,380,0.128257119
setA-18,381,0.128211958
setA-18,382,0.128119758
setA-18,383,0.127767113
setA-18,384,0.127560825
setA-18,385,0.127375227
setA-18,386,0.127058824
setA-18,387,0.126993322
setA-18,388,0.126696850
setA-18,389,0.126610270
setA-18,390,0.126153213
setA-18,391,0.125852045
setA-18,392,0.125737146
setA-18,393,0.125590415
setA-18,394,0.124370964
setA-18,395,0.124367545
setA-18,396,0.124283333
setA-18,397,0.124277778
setA-18,398,0.123716512
setA-18,399,0.123697454
setA-18,400,0.123558954
setA-18,401,0.123050395
setA-18,402,0.122905964
setA-18,403,0.122594203
setA-18,404,0.122480958
setA-18,405,0.122315714
setA-18,406,0.122206667
setA-18,407,0.122037638
setA-18,408,0.121567846
setA-18,409,0.121495221
setA-18,410,0.121365505
setA-18,411,0.121345108
setA-18,412,0.120986226
setA-18,413,0.120943032
setA-18,414,0.120392375
setA-18,415,0.120372233
setA-18,416,0.120167615
setA-18,417,0.119997304
setA-18,418,0.119694631
setA-18,419,0.118966303
setA-18,420,0.118572890
setA-18,421,0.117484358
setA-18,422,0.117444483
setA-18,423,0.117257746
setA-18,424,0.116909937
setA-18,425,0.116839459
setA-18,426,0.116646939
setA-18,427,0.115551905
setA-18,428,0.115342905
setA-18,429,0.115242062
setA-18,430,0.115000485
setA-18,431,0.114788761
setA-18,432,0.114496422
setA-18,433,0.114365915
setA-18,434,0.114318954
setA-18,435,0.114009756
setA-18,436,0.113747312
setA-18,437,0.113722828
setA-18,438,0.113620730
setA-18,439,0.113589359
setA-18,440,0.113523404
setA-18,441,0.113513812
setA-18,442,0.113306610
setA-18,443,0.113154321
setA-18,444,0.113041333
setA-18,445,0.112480600
setA-18,446,0.112117230
setA-18,447,0.111994101
setA-18,448,0.111943643
setA-18,449,0.111736483
setA-18,450,0.111707600
setA-18,451,0.111667534
setA-18,452,0.111314087
setA-18,453,0.111022500
setA-18,454,0.111022207
setA-18,455,0.110880794
setA-18,456,0.110863168
setA-18,457,0.110486198
setA-18,458,0.110287680
setA-18,459,0.110164650
setA-18,460,0.109710207
setA-18,461,0.109473443
setA-18,462,0.109342839
setA-18,463,0.109196675
setA-18,464,0.109193827
setA-18,465,0.109128348
setA-18,466,0.108987966
setA-18,467,0.108738941
setA-18,468,0.108588372
setA-18,469,0.108584615
setA-18,470,0.108402604
setA-18,471,0.107990289
setA-18,472,0.107708847
setA-18,473,0.107414248
setA-18,474,0.106985921
setA-18,475,0.106718238
setA-18,476,0.106699242
setA-18,477,0.106266460
setA-18,478,0.106242682
setA-18,479,0.106205839
setA-18,480,0.106067885
setA-18,481,0.106060427
setA-18,482,0.105954511
setA-18,483,0.105367657
setA-18,484,0.105354444
setA-18,485,0.105342122
setA-18,486,0.105231634
setA-18,487,0.105205697
setA-18,488,0.105188596
setA-18,489,0.105037521
setA-18,490,0.104938261
setA-18,491,0.104864549
setA-18,492,0.104854869
setA-18,493,0.104509727
setA-18,494,0.104433333
setA-18,495,0.104416930
setA-18,496,0.104354344
setA-18,497,0.104101905
setA-18,498,0.104005674
setA-18,499,0.103985944
setA-18,500,0.103880030
setA-18,501,0.103839290
setA-18,502,0.103816852
setA-18,503,0.103625536
setA-18,504,0.103567798
setA-18,505,0.103564972
setA-18,506,0.103401901
setA-18,507,0.103394890
setA-18,508,0.103342126
setA-18,509,0.103019931
setA-18,510,0.102922900
setA-18,511,0.102915710
setA-18,512,0.102859552
setA-18,513,0.102688558
setA-18,514,0.102475000
setA-18,515,0.102446181
setA-18,516,0.102415346
setA-18,517,0.102405791
setA-18,518,0.102039921
setA-18,519,0.101777950
setA-18,520,0.101688166
setA-18,521,0.101612325
setA-18,522,0.101583421
setA-18,523,0.101501194
setA-18,524,0.101415141
setA-18,525,0.101378715
setA-18,526,0.101359247
setA-18,527,0.100920546
setA-18,528,0.100777778
setA-18,529,0.100609655
setA-18,530,0.100424339
setA-18,531,0.100384000
setA-18,532,0.100327484
setA-18,533,0.099918373
setA-18,534,0.099886368
setA-18,535,0.099874280
setA-18,536,0.099849479
setA-18,537,0.099815673
setA-18,538,0.099727014
setA-18,539,0.099707466
setA-18,540,0.099634358
setA-18,541,0.099562060
setA-18,542,0.099486413
setA-18,543,0.099450469
setA-18,544,0.099284406
setA-18,545,0.099245114
setA-18,546,0.099238242
setA-18,547,0.099164496
setA-18,548,0.098910800
setA-18,549,0.098816034
setA-18,550,0.098524704
setA-18,551,0.098517874
setA-18,552,0.098416769
setA-18,553,0.098066914
setA-18,554,0.097866076
setA-18,555,0.097647636
setA-18,556,0.097608696
setA-18,557,0.097486247
setA-18,558,0.097431207
setA-18,559,0.097401594
setA-18,560,0.097173093
setA-18,561,0.097050068
setA-18,562,0.096928690
setA-18,563,0.096837723
setA-18,564,0.096727767
setA-18,565,0.096488106
setA-18,566,0.096460638
setA-18,567,0.096222672
setA-18,568,0.096210283
setA-18,569,0.096177382
setA-18,570,0.095897200
setA-18,571,0.095562967
setA-18,572,0.095533178
setA-18,573,0.095474074
setA-18,574,0.095295327
setA-18,575,0.095277721
setA-18,576,0.095251890
setA-18,577,0.095106978
setA-18,578,0.094409180
setA-18,579,0.094393187
setA-18,580,0.094281692
setA-18,581,0.094036559
setA-18,582,0.093980021
setA-18,583,0.093816689
setA-18,584,0.093782721
setA-18,585,0.093648191
setA-18,586,0.093370410
setA-18,587,0.093266329
setA-18,588,0.093237387
setA-18,589,0.093036170
setA-18,590,0.092855316
setA-18,591,0.092845195
setA-18,592,0.092629787
setA-18,593,0.092406736
setA-18,594,0.092353047
setA-18,595,0.092324227
setA-18,596,0.092316339
setA-18,597,0.092246479
setA-18,598,0.092221417
setA-18,599,0.092023092
setA-18,600,0.091968549
setA-18,601,0.091847140
setA-18,602,0.091742759
setA-18,603,0.091551156
setA-18,604,0.091551104
setA-18,605,0.091305964
setA-18,606,0.091244564
setA-18,607,0.090915732
setA-18,608,0.090847905
setA-18,609,0.090712339
setA-18,610,0.090619492
setA-18,611,0.090591096
setA-18,612,0.090199276
setA-18,613,0.090179046
setA-18,614,0.089734185
setA-18,615,0.089329579
setA-18,616,0.089227570
setA-18,617,0.088999136
setA-18,618,0.088975654
setA-18,619,0.088877576
setA-18,620,0.088810925
setA-18,621,0.088785091
setA-18,622,0.088673441
setA-18,623,0.088573950
setA-18,624,0.088569085
setA-18,625,0.088534679
setA-18,626,0.088502751
setA-18,627,0.088302651
setA-18,628,0.088171677
setA-18,629,0.088115603
setA-18,630,0.088109556
setA-18,631,0.088068522
setA-18,632,0.087981013
setA-18,633,0.087688641
setA-18,634,0.087625000
setA-18,635,0.087442479
setA-18,636,0.087173555
setA-18,637,0.086960453
setA-18,638,0.086863951
setA-18,639,0.086862745
setA-18,640,0.086814851
setA-18,641,0.086608393
setA-18,642,0.086229175
setA-18,643,0.086158643
setA-18,644,0.085906953
setA-18,645,0.085820267
setA-18,646,0.085739461
setA-18,647,0.085658133
setA-18,648,0.085641932
setA-18,649,0.085587801
setA-18,650,0.085284305
setA-18,651,0.085185744
setA-18,652,0.085098021
setA-18,653,0.085042361
setA-18,654,0.084951367
setA-18,655,0.084888858
setA-18,656,0.084627430
setA-18,657,0.084575732
setA-18,658,0.084522426
setA-18,659,0.084414665
setA-18,660,0.084286869
setA-18,661,0.084249324
setA-18,662,0.084231926
setA-18,663,0.084104519
setA-18,664,0.083989316
setA-18,665,0.083798510
setA-18,666,0.083653333
setA-18,667,0.083478000
setA-18,668,0.083475169
setA-18,669,0.083437915
setA-18,670,0.083097685
setA-18,671,0.082851977
setA-18,672,0.082849668
setA-18,673,0.082808418
setA-18,674,0.082786285
setA-18,675,0.082659912
setA-18,676,0.082512206
setA-18,677,0.082281136
setA-18,678,0.082107386
setA-18,679,0.081963443
setA-18,680,0.081807843
setA-18,681,0.081586742
setA-18,682,0.081563348
setA-18,683,0.081459289
setA-18,684,0.081263808
setA-18,685,0.081239545
setA-18,686,0.081162735
setA-18,687,0.081107880
setA-18,688,0.081060215
setA-18,689,0.080651370
setA-18,690,0.080500288
setA-18,691,0.080410000
setA-18,692,0.080289420
setA-18,693,0.080189579
setA-18,694,0.080133966
setA-18,695,0.080051202
setA-18,696,0.079871721
setA-18,697,0.079726494
setA-18,698,0.079518019
setA-18,699,0.079386220
setA-18,700,0.079281710
setA-18,701,0.079248122
setA-18,702,0.079192068
setA-18,703,0.078894107
setA-18,704,0.078817983
setA-18,705,0.078638757
setA-18,706,0.078630105
setA-18,707,0.078411308
setA-18,708,0.078257377
setA-18,709,0.078163066
setA-18,710,0.078051460
setA-18,711,0.077822078
setA-18,712,0.077761020
setA-18,713,0.077510617
setA-18,714,0.077470000
setA-18,715,0.077403537
setA-18,716,0.077384046
setA-18,717,0.077321914
setA-18,718,0.077318135
setA-18,719,0.077169772
setA-18,720,0.076676265
setA-18,721,0.076320584
setA-18,722,0.075961749
setA-18,723,0.075825569
setA-18,724,0.075799545
setA-18,725,0.075790231
setA-18,726,0.075608174
setA-18,727,0.075493623
setA-18,728,0.075481410
setA-18,729,0.075319834
setA-18,730,0.075192373
setA-18,731,0.074999774
setA-18,732,0.074789857
setA-18,733,0.074688936
setA-18,734,0.074626230
setA-18,735,0.074563391
setA-18,736,0.074516159
setA-18,737,0.074401233
setA-18,738,0.074368900
setA-18,739,0.074253280
setA-18,740,0.074110467
setA-18,741,0.074046082
setA-18,742,0.074039929
setA-18,743,0.073955817
setA-18,744,0.073765563
setA-18,745,0.073745338
setA-18,746,0.073663556
setA-18,747,0.073655007
setA-18,748,0.073580819
setA-18,749,0.073369130
setA-18,750,0.073350172
setA-18,751,0.073349639
setA-18,752,0.073230585
setA-18,753,0.072933459
setA-18,754,0.072764403
setA-18,755,0.072673315
setA-18,756,0.072669614
setA-18,757,0.072513971
setA-18,758,0.072250378
setA-18,759,0.072215109
setA-18,760,0.072202148
setA-18,761,0.072094778
setA-18,762,0.071874312
setA-18,763,0.071812772
setA-18,764,0.071622894
setA-18,765,0.071620607
setA-18,766,0.071543389
setA-18,767,0.071542348
setA-18,768,0.071535488
setA-18,769,0.071524576
setA-18,770,0.071329477
setA-18,771,0.071296673
setA-18,772,0.071210526
setA-18,773,0.071182165
setA-18,774,0.071154397
setA-18,775,0.070788288
setA-18,776,0.070778000
setA-18,777,0.070182264
setA-18,778,0.069980000
setA-18,779,0.069884354
setA-18,780,0.069816761
setA-18,781,0.069737500
setA-18,782,0.069675148
setA-18,783,0.069646724
setA-18,784,0.069559439
setA-18,785,0.069258898
setA-18,786,0.069198148
setA-18,787,0.069069856
setA-18,788,0.069043220
setA-18,789,0.068983960
setA-18,790,0.068908108
setA-18,791,0.068820089
setA-18,792,0.068766892
setA-18,793,0.068666788
setA-18,794,0.068270273
setA-18,795,0.068244941
setA-18,796,0.068228713
setA-18,797,0.068066562
setA-18,798,0.067815455
setA-18,799,0.067516041
setA-18,800,0.067313171
setA-18,801,0.067266594
setA-18,802,0.067076496
setA-18,803,0.067031993
setA-18,804,0.066980763
setA-18,805,0.066866667
setA-18,806,0.066653727
setA-18,807,0.066502586
setA-18,808,0.066116409
setA-18,809,0.066047585
setA-18,810,0.065873732
setA-18,811,0.065821875
setA-18,812,0.065730288
setA-18,813,0.065718375
setA-18,814,0.065675845
setA-18,815,0.065664729
setA-18,816,0.065611894
setA-18,817,0.065532396
setA-18,818,0.065503478
setA-18,819,0.065355326
setA-18,820,0.065327655
setA-18,821,0.065267759
setA-18,822,0.064878693
setA-18,823,0.064531231
setA-18,824,0.063860581
setA-18,825,0.063808173
setA-18,826,0.063558214
setA-18,827,0.063525566
setA-18,828,0.063318506
setA-18,829,0.063308824
setA-18,830,0.063287627
setA-18,831,0.063219257
setA-18,832,0.063201056
setA-18,833,0.063079229
setA-18,834,0.063065443
setA-18,835,0.062992931
setA-18,836,0.062900654
setA-18,837,0.062853646
setA-18,838,0.062714313
setA-18,839,0.062372257
setA-18,840,0.062057813
setA-18,841,0.061983925
setA-18,842,0.061822646
setA-18,843,0.061782702
setA-18,844,0.061682656
setA-18,845,0.061672128
setA-18,846,0.061587965
setA-18,847,0.061489060
setA-18,848,0.061447744
setA-18,849,0.061201282
setA-18,850,0.061187106
setA-18,851,0.061171700
setA-18,852,0.061103226
setA-18,853,0.060784107
setA-18,854,0.060733150
setA-18,855,0.060642257
setA-18,856,0.060524382
setA-18,857,0.060490899
setA-18,858,0.060470325
setA-18,859,0.060346698
setA-18,860,0.060319897
setA-18,861,0.060228855
setA-18,862,0.060210519
setA-18,863,0.060200892
setA-18,864,0.060129806
setA-18,865,0.059708845
setA-18,866,0.059692362
setA-18,867,0.059684153
setA-18,868,0.059405914
setA-18,869,0.059266203
setA-18,870,0.059220000
setA-18,871,0.058753036
setA-18,872,0.058712150
setA-18,873,0.058620542
setA-18,874,0.058563164
setA-18,875,0.058296466
setA-18,876,0.058161707
setA-18,877,0.058056485
setA-18,878,0.058018846
setA-18,879,0.057878767
setA-18,880,0.057624752
setA-18,881,0.057620815
setA-18,882,0.057606506
setA-18,883,0.057566502
setA-18,884,0.057531250
setA-18,885,0.057391061
setA-18,886,0.057386762
setA-18,887,0.057099029
setA-18,888,0.057079657
setA-18,889,0.056918391
setA-18,890,0.056912144
setA-18,891,0.056892938
setA-18,892,0.056799307
setA-18,893,0.056745768
setA-18,894,0.056460986
setA-18,895,0.056388395
setA-18,896,0.056380757
setA-18,897,0.056146895
setA-18,898,0.055874091
setA-18,899,0.055869815
setA-18,900,0.055825852
setA-18,901,0.055503698
setA-18,902,0.055295652
setA-18,903,0.055187139
setA-18,904,0.055039419
setA-18,905,0.054733458
setA-18,906,0.054671579
setA-18,907,0.054619961
setA-18,908,0.054605882
setA-18,909,0.054388352
setA-18,910,0.054377313
setA-18,911,0.054260181
setA-18,912,0.054229000
setA-18,913,0.054175727
setA-18,914,0.054047434
setA-18,915,0.054042796
setA-18,916,0.054031111
setA-18,917,0.053883069
setA-18,918,0.053644147
setA-18,919,0.053627964
setA-18,920,0.053496524
setA-18,921,0.053465397
setA-18,922,0.052895224
setA-18,923,0.052877592
setA-18,924,0.052816811
setA-18,925,0.052646215
setA-18,926,0.052570421
setA-18,927,0.052476529
setA-18,928,0.052466314
setA-18,929,0.052418822
setA-18,930,0.052399564
setA-18,931,0.052282409
setA-18,932,0.052213169
setA-18,933,0.052011661
setA-18,934,0.051982801
setA-18,935,0.051958503
setA-18,936,0.051929178
setA-18,937,0.051686345
setA-18,938,0.051408654
setA-18,939,0.051399224
setA-18,940,0.051292669
setA-18,941,0.051194730
setA-18,942,0.051070728
setA-18,943,0.051040811
setA-18,944,0.050945279
setA-18,945,0.050919380
setA-18,946,0.050919373
setA-18,947,0.050740141
setA-18,948,0.050736625
setA-18,949,0.050427072
setA-18,950,0.050336387
setA-18,951,0.050296387
setA-18,952,0.050046774
setA-18,953,0.049789647
setA-18,954,0.049355085
setA-18,955,0.049287500
setA-18,956,0.049276882
setA-18,957,0.049011152
setA-18,958,0.048941990
setA-18,959,0.048876712
setA-18,960,0.048548583
setA-18,961,0.048239409
setA-18,962,0.048062486
setA-18,963,0.048039367
setA-18,964,0.048027978
setA-18,965,0.047885363
setA-18,966,0.047481529
setA-18,967,0.047417344
setA-18,968,0.047145779
setA-18,969,0.047096379
setA-18,970,0.047057172
setA-18,971,0.046463750
setA-18,972,0.046325495
setA-18,973,0.046218783
setA-18,974,0.045886264
setA-18,975,0.045844140
setA-18,976,0.045720768
setA-18,977,0.045625166
setA-18,978,0.045597186
setA-18,979,0.045148444
setA-18,980,0.044809067
setA-18,981,0.044728881
setA-18,982,0.044690987
setA-18,983,0.044645357
setA-18,984,0.044554487
setA-18,985,0.044417436
setA-18,986,0.044388577
setA-18,987,0.044289664
setA-18,988,0.044166048
setA-18,989,0.043865505
setA-18,990,0.043816881
setA-18,991,0.043496828
setA-18,992,0.043392674
setA-18,993,0.043066747
setA-18,994,0.042779138
setA-18,995,0.042562595
setA-18,996,0.042478182
setA-18,997,0.042220556
setA-18,998,0.041807368
setA-18,999,0.041725617
setA-18,1000,0.041661287
setA-18,1001,0.041632787
setA-18,1002,0.041193258
setA-18,1003,0.041013652
setA-18,1004,0.040869549
setA-18,1005,0.040834012
setA-18,1006,0.040826796
setA-18,1007,0.040772464
setA-18,1008,0.040576389
setA-18,1009,0.040514130
setA-18,1010,0.040482333
setA-18,1011,0.040412169
setA-18,1012,0.040353079
setA-18,1013,0.040112770
setA-18,1014,0.040003500
setA-18,1015,0.039925505
setA-18,1016,0.039483211
setA-18,1017,0.039480589
setA-18,1018,0.039383125
setA-18,1019,0.039135091
setA-18,1020,0.038817136
setA-18,1021,0.038808919
setA-18,1022,0.038746458
setA-18,1023,0.038657975
setA-18,1024,0.038062983
setA-18,1025,0.037990625
setA-18,1026,0.037678013
setA-18,1027,0.037587500
setA-18,1028,0.037440686
setA-18,1029,0.036775062
setA-18,1030,0.036622821
setA-18,1031,0.035986346
setA-18,1032,0.035863942
setA-18,1033,0.035643619
setA-18,1034,0.035571673
setA-18,1035,0.035446066
setA-18,1036,0.035431701
setA-18,1037,0.035342674
setA-18,1038,0.035146667
setA-18,1039,0.034798069
setA-18,1040,0.034689330
setA-18,1041,0.034618902
setA-18,1042,0.034342774
setA-18,1043,0.034243608
setA-18,1044,0.034106289
setA-18,1045,0.033917785
setA-18,1046,0.033636742
setA-18,1047,0.033318854
setA-18,1048,0.033069274
setA-18,1049,0.032959099
setA-18,1050,0.032362676
setA-18,1051,0.032329284
setA-18,1052,0.032274032
setA-18,1053,0.032038087
setA-18,1054,0.031998135
setA-18,1055,0.031741883
setA-18,1056,0.031704403
setA-18,1057,0.031450210
setA-18,1058,0.031183204
setA-18,1059,0.030880294
setA-18,1060,0.030551685
setA-18,1061,0.030454507
setA-18,1062,0.030396816
setA-18,1063,0.029994161
setA-18,1064,0.029780734
setA-18,1065,0.029740455
setA-18,1066,0.029593358
setA-18,1067,0.029419331
setA-18,1068,0.028946517
setA-18,1069,0.028870694
setA-18,1070,0.028583640
