evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
TIME006-20260910T100000Z-gen20260917T040828848547Z-ICICIPRULI_NS,2026-09-10T10:00:00Z,ICICIPRULI.NS,LONG,NoTrade,Unfavourable,0.248227,141,Exact,0.884535,4.0,471.0000,487.8731,451.9244,NO_TRADE,4,false,false,false,0.000000,-0.019214,-0.013800,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-IDEA_NS,2026-09-10T10:00:00Z,IDEA.NS,SHORT,Sell,Favourable,0.446429,56,Exact,0.705282,4.0,14.9000,14.0044,16.1699,HORIZON,4,false,false,true,0.003356,-0.010067,0.001342,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-IDFCFIRSTB_NS,2026-09-10T10:00:00Z,IDFCFIRSTB.NS,SHORT,NoTrade,Unfavourable,0.268657,134,StateOnly,1.091698,3.0,86.8400,83.1079,90.2586,NO_TRADE,3,false,false,false,0.015546,0.000000,0.013358,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-IGL_NS,2026-09-10T10:00:00Z,IGL.NS,SHORT,NoTrade,Unfavourable,0.189944,179,StateOnly,0.832685,3.0,153.4600,147.4189,160.7150,NO_TRADE,3,false,false,false,0.014075,0.000000,0.012642,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-INDHOTEL_NS,2026-09-10T10:00:00Z,INDHOTEL.NS,LONG,Watch,Mixed,0.382979,47,Exact,0.950802,3.0,715.7500,744.2784,685.7454,HORIZON,3,false,false,true,0.000000,-0.008313,-0.007056,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-INDUSINDBK_NS,2026-09-10T10:00:00Z,INDUSINDBK.NS,LONG,NoTrade,Unfavourable,0.278846,104,Exact,1.219771,4.0,993.3000,1040.6226,954.5037,NO_TRADE,4,false,false,false,0.000000,-0.011980,-0.010168,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-INDUSTOWER_NS,2026-09-10T10:00:00Z,INDUSTOWER.NS,LONG,NoTrade,Unfavourable,0.294118,102,Exact,1.259355,4.0,372.0000,391.6312,356.4117,NO_TRADE,4,false,false,false,0.016801,0.000000,0.011425,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-INFY_NS,2026-09-10T10:00:00Z,INFY.NS,LONG,Watch,Mixed,0.304348,138,Exact,0.705060,4.0,1036.5000,1065.2844,995.6746,HORIZON,4,false,false,true,0.009069,-0.000289,0.008394,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-IOC_NS,2026-09-10T10:00:00Z,IOC.NS,LONG,NoTrade,Unfavourable,0.268966,145,Exact,0.989739,3.0,134.9400,139.6842,130.1467,NO_TRADE,3,false,false,false,0.000000,-0.012376,-0.006521,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-IRCTC_NS,2026-09-10T10:00:00Z,IRCTC.NS,LONG,NoTrade,Unfavourable,0.255102,196,Exact,0.972572,4.0,467.7500,483.7726,451.2756,NO_TRADE,4,false,false,false,0.000000,-0.010155,-0.008338,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-ITC_NS,2026-09-10T10:00:00Z,ITC.NS,LONG,Watch,Mixed,0.351351,148,Exact,0.801442,3.0,259.3000,264.5670,252.7281,HORIZON,3,false,false,true,0.001928,-0.004242,0.001928,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-JINDALSTEL_NS,2026-09-10T10:00:00Z,JINDALSTEL.NS,SHORT,Watch,Mixed,0.350649,77,Exact,0.924450,3.0,1137.0000,1086.8300,1191.2701,HORIZON,3,false,false,true,0.031398,0.000000,0.027617,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-JSWSTEEL_NS,2026-09-10T10:00:00Z,JSWSTEEL.NS,SHORT,Watch,Mixed,0.370968,62,Exact,1.298872,3.0,1304.0000,1249.4750,1345.9787,HORIZON,3,false,false,true,0.026304,0.000000,0.020475,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-JUBLFOOD_NS,2026-09-10T10:00:00Z,JUBLFOOD.NS,SHORT,Watch,Mixed,0.326087,46,Exact,1.053288,3.5,473.8000,456.9380,489.8089,HORIZON,4,false,false,true,0.016252,0.000000,0.011819,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-KOTAKBANK_NS,2026-09-10T10:00:00Z,KOTAKBANK.NS,SHORT,Watch,Mixed,0.360000,50,Exact,0.915411,3.0,416.5500,404.8900,429.2874,HORIZON,3,false,false,true,0.017525,0.000000,0.017525,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-LICI_NS,2026-09-10T10:00:00Z,LICI.NS,LONG,NoTrade,Unfavourable,0.278146,151,Exact,1.281489,3.0,405.6000,421.4661,393.2190,NO_TRADE,3,false,false,false,0.000000,-0.010848,-0.008259,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-LT_NS,2026-09-10T10:00:00Z,LT.NS,LONG,Buy,Favourable,0.528302,106,Exact,1.100028,3.0,3955.0000,4130.4838,3795.4732,HORIZON,3,false,false,true,0.000000,-0.016410,-0.015474,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-LUPIN_NS,2026-09-10T10:00:00Z,LUPIN.NS,LONG,NoTrade,Unfavourable,0.287671,73,Exact,1.257155,4.0,2077.8000,2160.2688,2012.2005,NO_TRADE,4,false,false,false,0.000000,-0.006642,-0.002791,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-M&M_NS,2026-09-10T10:00:00Z,M&M.NS,LONG,Buy,Favourable,0.530612,98,Exact,0.935163,4.0,3123.8000,3243.9909,2995.2762,HORIZON,4,false,false,true,0.000000,-0.015910,-0.015814,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-MAHABANK_NS,2026-09-10T10:00:00Z,MAHABANK.NS,SHORT,NoTrade,Unfavourable,0.265306,147,StateOnly,0.945817,3.0,84.3500,79.4509,89.5298,NO_TRADE,3,false,false,false,0.013159,0.000000,0.013159,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-MARICO_NS,2026-09-10T10:00:00Z,MARICO.NS,LONG,Watch,Mixed,0.329897,97,Exact,0.712958,4.0,803.0000,819.3877,780.0145,HORIZON,4,false,false,true,0.000000,-0.004608,-0.001681,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-MARUTI_NS,2026-09-10T10:00:00Z,MARUTI.NS,LONG,Buy,Favourable,0.500000,98,Exact,0.860427,4.5,12590.0000,12925.7314,12199.8082,HORIZON,5,false,false,true,0.000000,-0.013026,-0.012232,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-MPHASIS_NS,2026-09-10T10:00:00Z,MPHASIS.NS,LONG,Watch,Mixed,0.318182,132,Exact,1.088405,3.0,2291.7000,2407.2728,2185.5144,HORIZON,3,false,false,true,0.005367,-0.001789,0.004364,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-MRF_NS,2026-09-10T10:00:00Z,MRF.NS,LONG,Watch,Mixed,0.394558,147,Exact,0.784906,4.0,128270.0000,131524.4399,124123.7178,HORIZON,4,false,false,true,0.000000,-0.009433,-0.006081,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-MUTHOOTFIN_NS,2026-09-10T10:00:00Z,MUTHOOTFIN.NS,LONG,NoTrade,Unfavourable,0.235849,106,Exact,0.663887,3.0,2841.5000,2932.8709,2703.8699,NO_TRADE,3,false,false,false,0.000000,-0.032201,-0.029527,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-NAUKRI_NS,2026-09-10T10:00:00Z,NAUKRI.NS,SHORT,NoTrade,Unfavourable,0.255814,43,Exact,1.526554,3.0,1265.0000,1185.5712,1317.0314,NO_TRADE,3,false,false,false,0.014545,0.000000,0.009960,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-NESTLEIND_NS,2026-09-10T10:00:00Z,NESTLEIND.NS,LONG,Watch,Mixed,0.380597,134,Exact,1.244509,4.0,1386.2000,1427.9018,1352.6912,HORIZON,4,false,false,true,0.000000,-0.008224,-0.002813,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-NMDC_NS,2026-09-10T10:00:00Z,NMDC.NS,LONG,Watch,Mixed,0.336066,122,Exact,1.018530,4.0,84.6000,88.3479,80.9203,HORIZON,4,false,false,true,0.000000,-0.027778,-0.019976,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-NTPC_NS,2026-09-10T10:00:00Z,NTPC.NS,LONG,Buy,Favourable,0.456522,46,Exact,0.783278,3.0,335.0000,343.3214,324.3762,HORIZON,3,false,false,true,0.000000,-0.007761,-0.003134,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-OFSS_NS,2026-09-10T10:00:00Z,OFSS.NS,SHORT,Watch,Mixed,0.333333,45,Exact,1.112300,4.0,11725.0000,11126.8294,12262.7780,HORIZON,4,false,false,true,0.000000,-0.008955,-0.006397,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-ONGC_NS,2026-09-10T10:00:00Z,ONGC.NS,LONG,Watch,Mixed,0.392857,56,Exact,0.977421,4.5,237.2700,244.9993,229.3622,HORIZON,5,false,false,true,0.020609,0.000000,0.019640,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-PAGEIND_NS,2026-09-10T10:00:00Z,PAGEIND.NS,LONG,NoTrade,Unfavourable,0.297297,37,Exact,1.173735,3.0,35750.0000,37111.5460,34589.9884,NO_TRADE,3,false,false,false,0.000000,-0.013566,-0.012587,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-PERSISTENT_NS,2026-09-10T10:00:00Z,PERSISTENT.NS,SHORT,NoTrade,Unfavourable,0.277778,72,Exact,1.214425,4.0,5509.5000,5235.8453,5734.8368,NO_TRADE,4,false,false,false,0.008258,0.000000,0.000998,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-PETRONET_NS,2026-09-10T10:00:00Z,PETRONET.NS,SHORT,NoTrade,Unfavourable,0.223881,67,Exact,0.834966,4.0,288.7000,280.0568,299.0516,NO_TRADE,4,false,false,false,0.014894,0.000000,0.011431,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-PIDILITIND_NS,2026-09-10T10:00:00Z,PIDILITIND.NS,LONG,Watch,Mixed,0.393162,117,Exact,1.128005,4.0,1569.0000,1621.9758,1522.0359,HORIZON,4,false,false,true,0.000000,-0.014659,-0.013066,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-PNB_NS,2026-09-10T10:00:00Z,PNB.NS,SHORT,NoTrade,Unfavourable,0.189024,164,StateOnly,1.305294,4.0,116.8500,110.2166,121.9319,NO_TRADE,4,false,false,false,0.019769,0.000000,0.014121,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-POLYCAB_NS,2026-09-10T10:00:00Z,POLYCAB.NS,LONG,Buy,Favourable,0.433333,60,Exact,1.273293,4.0,8358.0000,8847.1081,7973.8716,HORIZON,4,false,false,true,0.000000,-0.023810,-0.020699,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-POWERGRID_NS,2026-09-10T10:00:00Z,POWERGRID.NS,LONG,Watch,Mixed,0.340909,44,Exact,1.340902,3.0,271.7500,282.6463,263.6239,HORIZON,3,false,false,true,0.004784,-0.004968,0.002392,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-RECLTD_NS,2026-09-10T10:00:00Z,RECLTD.NS,LONG,Watch,Mixed,0.328244,131,Exact,0.826729,4.0,313.8000,325.5002,299.6476,HORIZON,4,false,false,true,0.000000,-0.007329,-0.000637,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-RELIANCE_NS,2026-09-10T10:00:00Z,RELIANCE.NS,LONG,Watch,Mixed,0.378882,161,Exact,0.952606,3.0,1274.0000,1309.5352,1236.6969,HORIZON,3,false,false,true,0.000000,-0.009184,-0.006593,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-SAIL_NS,2026-09-10T10:00:00Z,SAIL.NS,SHORT,Watch,Mixed,0.360465,86,Exact,0.710635,3.0,183.7500,177.2567,192.8874,HORIZON,3,false,false,true,0.025850,0.000000,0.021388,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-SBILIFE_NS,2026-09-10T10:00:00Z,SBILIFE.NS,LONG,Watch,Mixed,0.304762,105,Exact,1.232322,4.0,1700.6000,1766.3105,1647.2774,HORIZON,4,false,false,true,0.000000,-0.015642,-0.012584,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-SBIN_NS,2026-09-10T10:00:00Z,SBIN.NS,LONG,Watch,Mixed,0.386792,106,Exact,0.863960,5.0,1009.7000,1039.3422,975.3904,HORIZON,5,false,false,true,0.000000,-0.016242,-0.014559,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-SHREECEM_NS,2026-09-10T10:00:00Z,SHREECEM.NS,LONG,NoTrade,Unfavourable,0.277228,101,Exact,1.057240,4.0,22785.0000,23578.4794,22034.4806,NO_TRADE,4,false,false,false,0.000000,-0.011630,-0.008119,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-SIEMENS_NS,2026-09-10T10:00:00Z,SIEMENS.NS,SHORT,Watch,Mixed,0.333333,81,Exact,1.095561,3.0,3954.3999,3756.2127,4135.3001,HORIZON,3,false,false,true,0.022330,0.000000,0.020838,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-SRF_NS,2026-09-10T10:00:00Z,SRF.NS,LONG,Watch,Mixed,0.305344,131,Exact,1.125125,3.0,2519.0000,2632.8145,2417.8428,HORIZON,3,false,false,true,0.000000,-0.019452,-0.018261,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-SUNPHARMA_NS,2026-09-10T10:00:00Z,SUNPHARMA.NS,LONG,Watch,Mixed,0.349057,106,Exact,0.935449,4.0,1861.0000,1914.9448,1803.3327,HORIZON,4,false,false,true,0.000000,-0.008275,-0.007254,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-TATACONSUM_NS,2026-09-10T10:00:00Z,TATACONSUM.NS,LONG,NoTrade,Unfavourable,0.233766,154,Exact,1.508942,4.0,999.6000,1043.1796,970.7191,NO_TRADE,4,false,false,false,0.000000,-0.008703,-0.003101,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-TATASTEEL_NS,2026-09-10T10:00:00Z,TATASTEEL.NS,LONG,Watch,Mixed,0.396947,131,Exact,0.827906,4.0,186.7800,193.0274,179.2340,HORIZON,4,false,false,true,0.000000,-0.031695,-0.027358,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-TCS_NS,2026-09-10T10:00:00Z,TCS.NS,LONG,Watch,Mixed,0.324176,182,Exact,0.897287,3.0,2204.1001,2272.5068,2127.8628,HORIZON,3,false,false,true,0.011751,0.000000,0.007078,true
TIME006-20260910T100000Z-gen20260917T040828848547Z-TECHM_NS,2026-09-10T10:00:00Z,TECHM.NS,LONG,NoTrade,Unfavourable,0.297030,101,Exact,1.080811,3.0,1525.8000,1594.2553,1462.4632,NO_TRADE,3,false,false,false,0.010552,0.000000,0.008258,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-TITAN_NS,2026-09-10T10:00:00Z,TITAN.NS,SHORT,NoTrade,Unfavourable,0.287671,73,Exact,1.156689,4.0,5021.0000,4851.7875,5167.2903,NO_TRADE,4,false,false,false,0.013244,0.000000,0.012547,false
TIME006-20260910T100000Z-gen20260917T040828848547Z-TMCV_NS,2026-09-10T10:00:00Z,TMCV.NS,SHORT,Watch,Mixed,0.411765,17,RelaxVolume,0.920915,3.0,439.2500,409.7389,471.2954,HORIZON,3,false,false,true,0.031076,0.000000,0.027661,true
