evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
TIME006-20260911T100000Z-gen20260917T040836163706Z-GAIL_NS,2026-09-11T10:00:00Z,GAIL.NS,SHORT,NoTrade,Unfavourable,0.172222,180,StateOnly,1.356787,3.0,173.6200,164.6024,180.2663,NO_TRADE,3,false,false,false,0.003571,-0.000979,-0.000115,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-GODREJCP_NS,2026-09-11T10:00:00Z,GODREJCP.NS,LONG,Watch,Mixed,0.300000,110,Exact,1.031119,3.0,865.0000,897.3316,833.6441,HORIZON,3,false,false,true,0.007572,0.000000,0.003410,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-GODREJPROP_NS,2026-09-11T10:00:00Z,GODREJPROP.NS,LONG,Watch,Mixed,0.343750,128,Exact,0.996656,3.0,1748.0000,1843.4497,1652.2300,HORIZON,3,false,false,true,0.002174,-0.006579,-0.005892,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-GRASIM_NS,2026-09-11T10:00:00Z,GRASIM.NS,SHORT,NoTrade,Unfavourable,0.234234,222,StateOnly,1.187719,3.0,3281.8999,3158.4939,3385.8015,NO_TRADE,3,false,false,false,0.014230,0.000000,0.013255,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-HAVELLS_NS,2026-09-11T10:00:00Z,HAVELLS.NS,LONG,Watch,Mixed,0.374046,131,Exact,1.158586,4.0,1111.0000,1150.3993,1076.9937,HORIZON,4,false,false,true,0.002430,-0.003600,-0.002700,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-HCLTECH_NS,2026-09-11T10:00:00Z,HCLTECH.NS,LONG,NoTrade,Unfavourable,0.297872,141,Exact,0.957314,3.0,1206.1000,1251.1298,1159.0622,NO_TRADE,1,false,false,false,0.057292,0.000000,0.046016,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-HDFCBANK_NS,2026-09-11T10:00:00Z,HDFCBANK.NS,LONG,Watch,Mixed,0.397260,146,Exact,0.891160,4.0,708.2500,723.5838,691.0434,TARGET_GAP_THROUGH,1,true,false,false,0.027956,0.000000,0.026827,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-HDFCLIFE_NS,2026-09-11T10:00:00Z,HDFCLIFE.NS,LONG,Watch,Mixed,0.326797,153,Exact,0.859167,3.0,530.0000,546.0019,511.3751,HORIZON,3,false,false,true,0.000660,-0.004340,-0.002170,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-HEROMOTOCO_NS,2026-09-11T10:00:00Z,HEROMOTOCO.NS,LONG,Watch,Mixed,0.314286,140,Exact,0.919461,4.0,5221.5000,5417.4656,5008.3691,HORIZON,4,false,false,true,0.018481,0.000000,0.015513,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-HINDALCO_NS,2026-09-11T10:00:00Z,HINDALCO.NS,LONG,Buy,Favourable,0.414141,99,Exact,0.797731,4.0,981.5000,1024.9668,927.0120,HORIZON,4,false,false,true,0.000000,-0.014977,-0.008355,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-HINDUNILVR_NS,2026-09-11T10:00:00Z,HINDUNILVR.NS,LONG,Watch,Mixed,0.335227,176,Exact,1.016780,4.0,1927.0000,1976.2097,1878.6024,HORIZON,4,false,false,true,0.015153,0.000000,0.013648,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-ICICIBANK_NS,2026-09-11T10:00:00Z,ICICIBANK.NS,LONG,Buy,Favourable,0.469565,115,Exact,1.207144,4.0,1379.3000,1421.7297,1344.1513,HORIZON,4,false,false,true,0.000000,-0.006308,-0.006308,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-ICICIPRULI_NS,2026-09-11T10:00:00Z,ICICIPRULI.NS,LONG,NoTrade,Unfavourable,0.248227,141,Exact,0.884535,4.0,471.5000,488.3910,452.4041,NO_TRADE,4,false,false,false,0.000106,-0.006363,-0.004030,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-IDEA_NS,2026-09-11T10:00:00Z,IDEA.NS,SHORT,Sell,Favourable,0.446429,56,Exact,0.705282,4.0,14.9700,14.0702,16.2459,HORIZON,4,false,false,true,0.006680,-0.003340,0.006680,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-IDFCFIRSTB_NS,2026-09-11T10:00:00Z,IDFCFIRSTB.NS,SHORT,NoTrade,Unfavourable,0.268657,134,StateOnly,1.091698,3.0,86.2100,82.5050,89.6038,NO_TRADE,3,false,false,false,0.000000,-0.004408,-0.002436,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-IGL_NS,2026-09-11T10:00:00Z,IGL.NS,SHORT,NoTrade,Unfavourable,0.189944,179,StateOnly,0.832685,3.0,151.9800,145.9972,159.1650,NO_TRADE,3,false,false,false,0.005724,-0.002566,0.001053,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-INDHOTEL_NS,2026-09-11T10:00:00Z,INDHOTEL.NS,LONG,Buy,Favourable,0.453488,86,Exact,0.653093,5.0,718.5000,741.7713,682.8676,HORIZON,5,false,false,true,0.022129,0.000000,0.019903,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-INDUSINDBK_NS,2026-09-11T10:00:00Z,INDUSINDBK.NS,LONG,NoTrade,Unfavourable,0.278846,104,Exact,1.219771,4.0,978.2000,1024.8033,939.9935,NO_TRADE,4,false,false,false,0.000000,-0.009916,-0.009916,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-INDUSTOWER_NS,2026-09-11T10:00:00Z,INDUSTOWER.NS,LONG,NoTrade,Unfavourable,0.195122,41,Exact,1.124705,4.0,388.0000,406.9123,371.1847,NO_TRADE,4,false,false,false,0.002964,-0.001933,-0.001675,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-INFY_NS,2026-09-11T10:00:00Z,INFY.NS,LONG,Watch,Mixed,0.304348,138,Exact,0.705060,4.0,1037.7000,1066.5177,996.8272,TARGET_GAP_THROUGH,1,true,false,false,0.052424,0.000000,0.045871,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-IOC_NS,2026-09-11T10:00:00Z,IOC.NS,LONG,NoTrade,Unfavourable,0.268966,145,Exact,0.989739,3.0,135.1100,139.8601,130.3106,NO_TRADE,3,false,false,false,0.003553,-0.003627,0.000962,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-IRCTC_NS,2026-09-11T10:00:00Z,IRCTC.NS,LONG,NoTrade,Unfavourable,0.255102,196,Exact,0.972572,4.0,462.9000,478.7564,446.5964,NO_TRADE,4,false,false,false,0.000324,-0.003889,0.000000,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-ITC_NS,2026-09-11T10:00:00Z,ITC.NS,LONG,Watch,Mixed,0.351351,148,Exact,0.801442,3.0,259.8500,265.1282,253.2642,HORIZON,3,false,false,true,0.012122,0.000000,0.009428,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-JINDALSTEL_NS,2026-09-11T10:00:00Z,JINDALSTEL.NS,SHORT,Watch,Mixed,0.350649,77,Exact,0.924450,3.0,1120.5000,1071.0581,1173.9825,HORIZON,3,false,false,true,0.014815,0.000000,0.014726,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-JSWSTEEL_NS,2026-09-11T10:00:00Z,JSWSTEEL.NS,SHORT,Watch,Mixed,0.370968,62,Exact,1.298872,3.0,1265.0000,1212.1057,1305.7232,HORIZON,3,false,false,true,0.009249,0.000000,0.006719,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-JUBLFOOD_NS,2026-09-11T10:00:00Z,JUBLFOOD.NS,LONG,NoTrade,Unfavourable,0.285714,147,Exact,0.826866,3.0,470.2500,488.2438,448.4885,NO_TRADE,3,false,false,false,0.002977,-0.000532,0.000532,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-KOTAKBANK_NS,2026-09-11T10:00:00Z,KOTAKBANK.NS,SHORT,Watch,Mixed,0.360000,50,Exact,0.915411,3.0,419.0000,407.2714,431.8123,HORIZON,3,false,false,true,0.014439,0.000000,0.013007,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-LICI_NS,2026-09-11T10:00:00Z,LICI.NS,LONG,NoTrade,Unfavourable,0.278146,151,Exact,1.281489,3.0,404.1000,419.9074,391.7648,NO_TRADE,3,false,false,false,0.000000,-0.008166,-0.005444,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-LT_NS,2026-09-11T10:00:00Z,LT.NS,LONG,Buy,Favourable,0.528302,106,Exact,1.100028,3.0,3930.7000,4105.1056,3772.1534,HORIZON,3,false,false,true,0.000000,-0.008599,-0.008166,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-LUPIN_NS,2026-09-11T10:00:00Z,LUPIN.NS,LONG,NoTrade,Unfavourable,0.287671,73,Exact,1.257155,4.0,2095.0000,2178.1514,2028.8575,NO_TRADE,4,false,false,false,0.000000,-0.008067,-0.007828,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-M&M_NS,2026-09-11T10:00:00Z,M&M.NS,LONG,Buy,Favourable,0.530612,98,Exact,0.935163,4.0,3107.0000,3226.5444,2979.1673,HORIZON,4,false,false,true,0.000000,-0.004828,-0.003862,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-MAHABANK_NS,2026-09-11T10:00:00Z,MAHABANK.NS,SHORT,NoTrade,Unfavourable,0.215686,51,Exact,0.823005,3.0,84.2000,79.6569,89.7201,NO_TRADE,3,false,false,false,0.008195,0.000000,0.007126,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-MARICO_NS,2026-09-11T10:00:00Z,MARICO.NS,LONG,Watch,Mixed,0.329897,97,Exact,0.712958,4.0,802.1000,818.4693,779.1402,HORIZON,4,false,false,true,0.008540,0.000000,0.008540,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-MARUTI_NS,2026-09-11T10:00:00Z,MARUTI.NS,LONG,Buy,Favourable,0.500000,98,Exact,0.860427,4.5,12400.0000,12730.6648,12015.6968,HORIZON,5,false,false,true,0.001935,-0.001129,0.000081,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-MPHASIS_NS,2026-09-11T10:00:00Z,MPHASIS.NS,LONG,Watch,Mixed,0.318182,132,Exact,1.088405,3.0,2295.0000,2410.7393,2188.6615,TARGET,2,true,false,false,0.053028,0.000000,0.050431,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-MRF_NS,2026-09-11T10:00:00Z,MRF.NS,LONG,Watch,Mixed,0.394558,147,Exact,0.784906,4.0,128290.0000,131544.9473,124143.0713,HORIZON,4,false,false,true,0.002845,-0.000234,0.000507,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-MUTHOOTFIN_NS,2026-09-11T10:00:00Z,MUTHOOTFIN.NS,LONG,NoTrade,Unfavourable,0.235849,106,Exact,0.663887,3.0,2792.1001,2881.8825,2656.8627,NO_TRADE,3,false,false,false,0.000000,-0.007271,-0.005874,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-NAUKRI_NS,2026-09-11T10:00:00Z,NAUKRI.NS,SHORT,NoTrade,Unfavourable,0.255814,43,Exact,1.526554,3.0,1250.8000,1172.2628,1302.2474,NO_TRADE,1,false,false,false,0.000000,-0.043732,-0.041132,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-NESTLEIND_NS,2026-09-11T10:00:00Z,NESTLEIND.NS,LONG,Watch,Mixed,0.380597,134,Exact,1.244509,4.0,1383.3000,1424.9147,1349.8614,HORIZON,4,false,false,true,0.006651,0.000000,0.006651,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-NMDC_NS,2026-09-11T10:00:00Z,NMDC.NS,LONG,Watch,Mixed,0.336066,122,Exact,1.018530,4.0,82.4000,86.0504,78.8160,HORIZON,4,false,false,true,0.001214,-0.002427,0.000971,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-NTPC_NS,2026-09-11T10:00:00Z,NTPC.NS,LONG,Buy,Favourable,0.456522,46,Exact,0.783278,3.0,333.4000,341.6816,322.8269,HORIZON,3,false,false,true,0.000000,-0.011398,-0.008848,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-OFSS_NS,2026-09-11T10:00:00Z,OFSS.NS,SHORT,Watch,Mixed,0.333333,45,Exact,1.112300,4.0,11763.0000,11162.8908,12302.5209,HORIZON,4,false,false,true,0.000000,-0.018533,-0.018193,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-ONGC_NS,2026-09-11T10:00:00Z,ONGC.NS,LONG,NoTrade,Unfavourable,0.282051,117,Exact,0.830276,3.0,232.5000,239.7255,223.7974,NO_TRADE,3,false,false,false,0.009548,0.000000,0.008258,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-PAGEIND_NS,2026-09-11T10:00:00Z,PAGEIND.NS,LONG,NoTrade,Unfavourable,0.201493,134,Exact,1.227961,3.0,35365.0000,36814.6472,34184.4681,NO_TRADE,3,false,false,false,0.000990,-0.002969,-0.001979,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-PERSISTENT_NS,2026-09-11T10:00:00Z,PERSISTENT.NS,SHORT,NoTrade,Unfavourable,0.277778,72,Exact,1.214425,4.0,5516.0000,5242.0224,5741.6027,NO_TRADE,4,false,false,false,0.000000,-0.039884,-0.039884,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-PETRONET_NS,2026-09-11T10:00:00Z,PETRONET.NS,SHORT,NoTrade,Unfavourable,0.223881,67,Exact,0.834966,4.0,287.2000,278.6017,297.4978,NO_TRADE,4,false,false,false,0.005745,0.000000,0.005049,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-PIDILITIND_NS,2026-09-11T10:00:00Z,PIDILITIND.NS,LONG,Watch,Mixed,0.393162,117,Exact,1.128005,4.0,1566.9000,1619.8049,1519.9987,HORIZON,4,false,false,true,0.003191,-0.000830,0.002361,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-PNB_NS,2026-09-11T10:00:00Z,PNB.NS,SHORT,NoTrade,Unfavourable,0.189024,164,StateOnly,1.305294,4.0,116.7500,110.1223,121.8276,NO_TRADE,4,false,false,false,0.001713,-0.003769,-0.000343,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-POLYCAB_NS,2026-09-11T10:00:00Z,POLYCAB.NS,LONG,Buy,Favourable,0.433333,60,Exact,1.273293,4.0,8241.0000,8723.2613,7862.2489,HORIZON,4,false,false,true,0.004732,-0.004550,-0.003640,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-POWERGRID_NS,2026-09-11T10:00:00Z,POWERGRID.NS,LONG,Watch,Mixed,0.340909,44,Exact,1.340902,3.0,269.1000,279.8901,261.0531,HORIZON,3,false,false,true,0.000000,-0.011148,-0.007990,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-RECLTD_NS,2026-09-11T10:00:00Z,RECLTD.NS,LONG,Watch,Mixed,0.328244,131,Exact,0.826729,4.0,312.7000,324.3592,298.5972,HORIZON,4,false,false,true,0.004157,-0.000799,0.003678,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-RELIANCE_NS,2026-09-11T10:00:00Z,RELIANCE.NS,LONG,Watch,Mixed,0.378882,161,Exact,0.952606,3.0,1257.5000,1292.5750,1220.6800,HORIZON,3,false,false,true,0.000000,-0.004533,-0.003579,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-SAIL_NS,2026-09-11T10:00:00Z,SAIL.NS,SHORT,Watch,Mixed,0.360465,86,Exact,0.710635,3.0,179.0000,172.6745,187.9012,HORIZON,3,false,false,true,0.008268,0.000000,0.008268,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-SBILIFE_NS,2026-09-11T10:00:00Z,SBILIFE.NS,LONG,Watch,Mixed,0.304762,105,Exact,1.232322,4.0,1684.7000,1749.7961,1631.8759,HORIZON,4,false,false,true,0.000000,-0.005758,-0.004630,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-SBIN_NS,2026-09-11T10:00:00Z,SBIN.NS,LONG,Watch,Mixed,0.386792,106,Exact,0.863960,5.0,995.7000,1024.9312,961.8661,HORIZON,5,false,false,true,0.000000,-0.003415,-0.002712,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-SHREECEM_NS,2026-09-11T10:00:00Z,SHREECEM.NS,LONG,NoTrade,Unfavourable,0.277228,101,Exact,1.057240,4.0,22570.0000,23355.9921,21826.5625,NO_TRADE,4,false,false,false,0.000000,-0.003988,-0.003545,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-SIEMENS_NS,2026-09-11T10:00:00Z,SIEMENS.NS,SHORT,Watch,Mixed,0.333333,81,Exact,1.095561,3.0,3957.0000,3758.6824,4138.0191,HORIZON,3,false,false,true,0.011878,0.000000,0.011878,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-SRF_NS,2026-09-11T10:00:00Z,SRF.NS,LONG,Watch,Mixed,0.305344,131,Exact,1.125125,3.0,2482.3999,2594.5607,2382.7125,HORIZON,3,false,false,true,0.000000,-0.007372,-0.006445,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-SUNPHARMA_NS,2026-09-11T10:00:00Z,SUNPHARMA.NS,LONG,Watch,Mixed,0.349057,106,Exact,0.935449,4.0,1840.0000,1893.3361,1782.9835,HORIZON,4,false,false,true,0.002717,-0.002935,-0.001467,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-TATACONSUM_NS,2026-09-11T10:00:00Z,TATACONSUM.NS,LONG,NoTrade,Unfavourable,0.233766,154,Exact,1.508942,4.0,991.0000,1034.2047,962.3676,NO_TRADE,4,false,false,false,0.013824,-0.002926,0.013219,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-TATASTEEL_NS,2026-09-11T10:00:00Z,TATASTEEL.NS,LONG,Watch,Mixed,0.396947,131,Exact,0.827906,4.0,183.0000,189.1209,175.6067,HORIZON,4,false,false,true,0.004918,-0.003279,0.004918,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-TCS_NS,2026-09-11T10:00:00Z,TCS.NS,LONG,Watch,Mixed,0.324176,182,Exact,0.897287,3.0,2200.8000,2269.1043,2124.6769,TARGET_GAP_THROUGH,1,true,false,false,0.047437,0.000000,0.036578,true
TIME006-20260911T100000Z-gen20260917T040836163706Z-TECHM_NS,2026-09-11T10:00:00Z,TECHM.NS,LONG,NoTrade,Unfavourable,0.297030,101,Exact,1.080811,3.0,1541.0000,1610.1372,1477.0322,NO_TRADE,1,false,false,false,0.055289,0.000000,0.047631,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-TITAN_NS,2026-09-11T10:00:00Z,TITAN.NS,SHORT,NoTrade,Unfavourable,0.287671,73,Exact,1.156689,4.0,5009.5000,4840.6751,5155.4552,NO_TRADE,4,false,false,false,0.012177,0.000000,0.010680,false
TIME006-20260911T100000Z-gen20260917T040836163706Z-TMCV_NS,2026-09-11T10:00:00Z,TMCV.NS,SHORT,Watch,Mixed,0.411765,17,RelaxVolume,0.920915,3.0,434.5500,405.3547,466.2525,HORIZON,3,false,false,true,0.000000,-0.025199,-0.010471,true
